user_id,device,country,campaign_name,channel,signup_date,first_purchase_date,total_purchases,lifetime_value,customer_segment
4345,tablet,Canada,Instagram Influencer,Instagram,2025-08-24,2025-08-25,1,163.76,One-time Buyer
4346,mobile,UK,Organic Search,Organic,2025-07-27,2025-08-05,1,83.42,One-time Buyer
4347,mobile,Australia,Facebook Ads - Retargeting,Facebook,2025-10-07,,0,0.0,Non-Purchaser
4348,mobile,USA,Facebook Ads - Retargeting,Facebook,2025-08-19,,0,0.0,Non-Purchaser
4349,mobile,Canada,Google Search - Generic,Google Ads,2025-10-15,2025-10-24,1,41.54,One-time Buyer
4350,mobile,UK,Google Search - Generic,Google Ads,2025-08-30,,0,0.0,Non-Purchaser
4351,mobile,USA,Google Search - Brand,Google Ads,2025-10-02,,0,0.0,Non-Purchaser
4352,mobile,USA,Organic Search,Organic,2025-08-25,2025-08-27,1,61.18,One-time Buyer
4353,mobile,Canada,Organic Search,Organic,2025-08-02,2025-08-31,1,10.81,One-time Buyer
4354,mobile,USA,Google Search - Generic,Google Ads,2025-12-31,2025-12-31,1,399.02,One-time Buyer
4355,mobile,USA,Facebook Ads - Retargeting,Facebook,2025-08-17,,0,0.0,Non-Purchaser
4356,mobile,Australia,Google Search - Brand,Google Ads,2025-08-26,2025-08-26,3,255.75,Repeat Customer
4357,tablet,Canada,Direct Traffic,Direct,2025-07-16,,0,0.0,Non-Purchaser
4358,mobile,USA,Direct Traffic,Direct,2025-08-29,,0,0.0,Non-Purchaser
4359,desktop,UK,Instagram Influencer,Instagram,2025-08-21,,0,0.0,Non-Purchaser
4360,desktop,UK,Google Search - Brand,Google Ads,2025-07-13,,0,0.0,Non-Purchaser
4361,tablet,India,Facebook Ads - Retargeting,Facebook,2025-07-04,2025-07-31,1,286.79,One-time Buyer
4362,desktop,Canada,Google Search - Generic,Google Ads,2025-08-26,2025-09-03,1,474.67,One-time Buyer
4363,desktop,India,Google Search - Generic,Google Ads,2025-09-26,,0,0.0,Non-Purchaser
4364,desktop,USA,Google Search - Brand,Google Ads,2025-08-15,,0,0.0,Non-Purchaser
4365,mobile,UK,Facebook Ads - Retargeting,Facebook,2025-07-16,2025-07-31,1,50.72,One-time Buyer
4366,mobile,USA,Facebook Ads - Retargeting,Facebook,2025-09-05,2025-09-12,2,596.41,Repeat Customer
4367,tablet,USA,Email Newsletter,Email,2025-07-06,,0,0.0,Non-Purchaser
4368,desktop,Canada,Facebook Ads - Retargeting,Facebook,2025-08-05,2025-08-08,1,452.38,One-time Buyer
4369,tablet,USA,Google Search - Generic,Google Ads,2025-07-11,,0,0.0,Non-Purchaser
4370,desktop,UK,Organic Search,Organic,2025-07-13,,0,0.0,Non-Purchaser
4371,desktop,India,Facebook Ads - Retargeting,Facebook,2025-07-14,2025-07-15,1,33.69,One-time Buyer
4372,desktop,USA,Facebook Ads - Retargeting,Facebook,2025-07-30,2025-08-11,1,28.89,One-time Buyer
4373,desktop,USA,Google Search - Generic,Google Ads,2025-07-04,,0,0.0,Non-Purchaser
4374,mobile,Canada,Facebook Ads - Retargeting,Facebook,2025-07-31,2025-08-13,2,84.52,Repeat Customer
4375,desktop,Australia,Google Search - Generic,Google Ads,2025-08-13,2025-09-15,1,123.31,One-time Buyer
4376,desktop,Canada,Organic Search,Organic,2025-08-10,,0,0.0,Non-Purchaser
4377,desktop,UK,Direct Traffic,Direct,2025-07-30,,0,0.0,Non-Purchaser
4378,desktop,USA,Organic Search,Organic,2025-10-20,,0,0.0,Non-Purchaser
4379,mobile,USA,Organic Search,Organic,2025-07-10,2025-07-22,1,292.69,One-time Buyer
4380,mobile,Canada,Google Search - Generic,Google Ads,2025-08-12,,0,0.0,Non-Purchaser
4381,desktop,USA,Organic Search,Organic,2025-07-04,,0,0.0,Non-Purchaser
4382,mobile,India,Organic Search,Organic,2025-07-05,2025-07-13,1,205.95,One-time Buyer
4383,mobile,UK,Facebook Ads - Retargeting,Facebook,2025-08-22,,0,0.0,Non-Purchaser
4384,mobile,UK,Organic Search,Organic,2025-08-20,,0,0.0,Non-Purchaser
4385,desktop,Canada,Google Search - Generic,Google Ads,2025-11-06,,0,0.0,Non-Purchaser
4386,desktop,Canada,Google Search - Generic,Google Ads,2025-08-19,2025-08-25,2,84.58999999999999,Repeat Customer
4387,desktop,UK,Email Newsletter,Email,2025-12-31,2025-12-31,2,256.61,Repeat Customer
4388,desktop,Australia,Email Newsletter,Email,2025-07-04,2025-07-05,2,180.7,Repeat Customer
4389,mobile,Australia,Google Search - Generic,Google Ads,2025-07-07,,0,0.0,Non-Purchaser
4390,mobile,Australia,Email Newsletter,Email,2025-07-03,,0,0.0,Non-Purchaser
4391,mobile,India,Google Search - Generic,Google Ads,2025-07-13,,0,0.0,Non-Purchaser
4392,desktop,Canada,Google Search - Brand,Google Ads,2025-08-17,2025-08-26,1,96.21,One-time Buyer
4393,mobile,Canada,Google Search - Brand,Google Ads,2025-09-02,,0,0.0,Non-Purchaser
4394,desktop,USA,Instagram Influencer,Instagram,2025-07-03,,0,0.0,Non-Purchaser
4395,mobile,USA,Google Search - Generic,Google Ads,2025-12-26,,0,0.0,Non-Purchaser
4396,mobile,USA,Google Search - Brand,Google Ads,2025-10-21,,0,0.0,Non-Purchaser
4397,desktop,USA,Google Search - Generic,Google Ads,2025-07-22,,0,0.0,Non-Purchaser
4398,mobile,USA,Organic Search,Organic,2025-07-05,,0,0.0,Non-Purchaser
4399,desktop,USA,Organic Search,Organic,2025-07-12,,0,0.0,Non-Purchaser
4400,mobile,India,Google Search - Generic,Google Ads,2025-07-09,,0,0.0,Non-Purchaser
4401,mobile,India,Google Search - Generic,Google Ads,2025-07-09,,0,0.0,Non-Purchaser
4402,mobile,USA,Instagram Influencer,Instagram,2025-08-14,2025-08-15,1,210.95,One-time Buyer
4403,mobile,USA,Google Search - Generic,Google Ads,2025-07-18,,0,0.0,Non-Purchaser
4404,desktop,India,Google Search - Generic,Google Ads,2025-07-28,,0,0.0,Non-Purchaser
4405,mobile,India,Organic Search,Organic,2025-12-31,2025-12-31,1,201.67,One-time Buyer
4406,mobile,Australia,YouTube Ads,YouTube,2025-09-09,,0,0.0,Non-Purchaser
4407,mobile,Australia,Facebook Ads - Retargeting,Facebook,2025-12-29,2025-12-31,1,197.7,One-time Buyer
4408,desktop,Australia,Organic Search,Organic,2025-07-10,2025-08-14,1,50.25,One-time Buyer
4409,desktop,USA,Google Search - Generic,Google Ads,2025-07-30,,0,0.0,Non-Purchaser
4410,mobile,USA,Organic Search,Organic,2025-08-19,,0,0.0,Non-Purchaser
4411,mobile,Canada,YouTube Ads,YouTube,2025-07-05,,0,0.0,Non-Purchaser
4412,desktop,USA,Google Search - Brand,Google Ads,2025-07-01,2025-07-13,1,246.2,One-time Buyer
4413,desktop,India,Organic Search,Organic,2025-09-06,2025-09-06,1,449.95,One-time Buyer
4414,mobile,UK,Google Search - Brand,Google Ads,2025-09-01,2025-09-29,1,225.28,One-time Buyer
4415,desktop,Canada,Instagram Influencer,Instagram,2025-08-02,,0,0.0,Non-Purchaser
4416,desktop,USA,Google Search - Generic,Google Ads,2025-08-11,,0,0.0,Non-Purchaser
4417,desktop,UK,Organic Search,Organic,2025-08-02,,0,0.0,Non-Purchaser
4418,desktop,UK,Organic Search,Organic,2025-07-02,,0,0.0,Non-Purchaser
4419,tablet,Australia,Organic Search,Organic,2025-07-25,,0,0.0,Non-Purchaser
4420,mobile,USA,Google Search - Brand,Google Ads,2025-07-12,2025-07-13,2,442.47999999999996,Repeat Customer
4421,tablet,Australia,Organic Search,Organic,2025-07-07,2025-07-31,1,199.61,One-time Buyer
4422,mobile,India,Google Search - Generic,Google Ads,2025-12-31,,0,0.0,Non-Purchaser
4423,desktop,Canada,Organic Search,Organic,2025-08-25,2025-08-30,1,188.36,One-time Buyer
4424,mobile,Canada,Facebook Ads - Retargeting,Facebook,2025-09-18,,0,0.0,Non-Purchaser
4425,mobile,UK,Organic Search,Organic,2025-07-24,2025-10-04,1,130.02,One-time Buyer
4426,desktop,USA,Google Search - Brand,Google Ads,2025-07-31,2025-08-22,1,80.9,One-time Buyer
4427,desktop,USA,Facebook Ads - Retargeting,Facebook,2025-07-17,2025-08-21,1,279.57,One-time Buyer
4428,mobile,India,Organic Search,Organic,2025-07-07,,0,0.0,Non-Purchaser
4429,mobile,Canada,Instagram Influencer,Instagram,2025-07-13,,0,0.0,Non-Purchaser
4430,mobile,USA,YouTube Ads,YouTube,2025-10-06,,0,0.0,Non-Purchaser
4431,tablet,UK,Instagram Influencer,Instagram,2025-09-08,2025-09-09,1,180.27,One-time Buyer
4432,desktop,USA,Organic Search,Organic,2025-08-18,2025-09-13,1,145.51,One-time Buyer
4433,mobile,USA,Google Search - Generic,Google Ads,2025-08-09,,0,0.0,Non-Purchaser
4434,desktop,UK,Google Search - Generic,Google Ads,2025-12-03,,0,0.0,Non-Purchaser
4435,desktop,USA,Email Newsletter,Email,2025-07-05,2025-07-13,1,46.48,One-time Buyer
4436,mobile,USA,Google Search - Brand,Google Ads,2025-07-21,2025-08-04,1,415.04,One-time Buyer
4437,desktop,UK,Direct Traffic,Direct,2025-07-27,2025-08-02,1,194.63,One-time Buyer
4438,mobile,UK,Instagram Influencer,Instagram,2025-10-02,,0,0.0,Non-Purchaser
4439,desktop,USA,Google Search - Generic,Google Ads,2025-12-31,2025-12-31,1,291.34,One-time Buyer
4440,mobile,USA,Email Newsletter,Email,2025-07-17,,0,0.0,Non-Purchaser
4441,mobile,USA,Google Search - Generic,Google Ads,2025-11-04,,0,0.0,Non-Purchaser
4442,mobile,USA,Organic Search,Organic,2025-10-17,,0,0.0,Non-Purchaser
4443,mobile,USA,Organic Search,Organic,2025-07-16,,0,0.0,Non-Purchaser
4444,desktop,USA,Google Search - Generic,Google Ads,2025-08-01,,0,0.0,Non-Purchaser
4445,mobile,USA,Google Search - Brand,Google Ads,2025-08-02,,0,0.0,Non-Purchaser
4446,mobile,India,Email Newsletter,Email,2025-12-31,,0,0.0,Non-Purchaser
4447,desktop,USA,Google Search - Generic,Google Ads,2025-07-13,,0,0.0,Non-Purchaser
4448,mobile,USA,Google Search - Generic,Google Ads,2025-10-06,,0,0.0,Non-Purchaser
4449,mobile,USA,Google Search - Generic,Google Ads,2025-07-25,,0,0.0,Non-Purchaser
4450,tablet,USA,Google Search - Brand,Google Ads,2025-09-19,2025-10-01,2,81.96000000000001,Repeat Customer
4451,desktop,Canada,Organic Search,Organic,2025-08-03,2025-08-10,2,329.33,Repeat Customer
4452,mobile,USA,Google Search - Brand,Google Ads,2025-08-22,,0,0.0,Non-Purchaser
4453,mobile,USA,Google Search - Brand,Google Ads,2025-10-18,,0,0.0,Non-Purchaser
4454,tablet,USA,Organic Search,Organic,2025-10-08,2025-10-17,1,41.0,One-time Buyer
4455,mobile,UK,Instagram Influencer,Instagram,2025-10-31,,0,0.0,Non-Purchaser
4456,mobile,USA,Email Newsletter,Email,2025-07-04,,0,0.0,Non-Purchaser
4457,mobile,UK,Facebook Ads - Retargeting,Facebook,2025-09-10,2025-09-16,1,61.93,One-time Buyer
4458,mobile,USA,Google Search - Brand,Google Ads,2025-07-10,2025-07-17,3,288.54,Repeat Customer
4459,desktop,USA,Google Search - Generic,Google Ads,2025-08-02,,0,0.0,Non-Purchaser
4460,desktop,Canada,Google Search - Brand,Google Ads,2025-08-18,2025-08-18,3,108.38,Repeat Customer
4461,tablet,Canada,Email Newsletter,Email,2025-08-01,2025-10-03,1,164.65,One-time Buyer
4462,desktop,UK,Direct Traffic,Direct,2025-08-14,2025-08-22,2,262.37,Repeat Customer
4463,mobile,USA,YouTube Ads,YouTube,2025-12-31,,0,0.0,Non-Purchaser
4464,mobile,UK,Email Newsletter,Email,2025-07-09,,0,0.0,Non-Purchaser
4465,tablet,USA,Google Search - Brand,Google Ads,2025-09-07,2025-09-07,2,103.33,Repeat Customer
4466,mobile,Canada,Email Newsletter,Email,2025-07-31,2025-08-11,1,104.41,One-time Buyer
4467,mobile,UK,Organic Search,Organic,2025-07-09,,0,0.0,Non-Purchaser
4468,desktop,USA,Organic Search,Organic,2025-07-11,,0,0.0,Non-Purchaser
4469,mobile,UK,Google Search - Brand,Google Ads,2025-12-29,2025-12-30,1,272.16,One-time Buyer
4470,mobile,Canada,Google Search - Generic,Google Ads,2025-11-07,,0,0.0,Non-Purchaser
4471,desktop,USA,YouTube Ads,YouTube,2025-11-22,2025-12-07,1,183.02,One-time Buyer
4472,tablet,India,Organic Search,Organic,2025-12-31,,0,0.0,Non-Purchaser
4473,mobile,India,Organic Search,Organic,2025-07-15,,0,0.0,Non-Purchaser
4474,desktop,USA,Organic Search,Organic,2025-07-27,2025-08-14,1,100.85,One-time Buyer
4475,mobile,India,Facebook Ads - Retargeting,Facebook,2025-09-06,2025-09-11,2,50.81999999999999,Repeat Customer
4476,mobile,USA,Google Search - Generic,Google Ads,2025-08-10,,0,0.0,Non-Purchaser
4477,desktop,Canada,Organic Search,Organic,2025-08-03,,0,0.0,Non-Purchaser
4478,tablet,India,Facebook Ads - Retargeting,Facebook,2025-07-28,,0,0.0,Non-Purchaser
4479,mobile,UK,Google Search - Brand,Google Ads,2025-08-24,2025-09-02,2,447.71999999999997,Repeat Customer
4480,mobile,USA,Organic Search,Organic,2025-08-22,,0,0.0,Non-Purchaser
4481,mobile,India,Instagram Influencer,Instagram,2025-07-11,,0,0.0,Non-Purchaser
4482,mobile,USA,Facebook Ads - Retargeting,Facebook,2025-08-08,2025-08-21,1,274.91,One-time Buyer
4483,mobile,USA,Google Search - Generic,Google Ads,2025-08-19,,0,0.0,Non-Purchaser
4484,mobile,USA,Organic Search,Organic,2025-08-21,,0,0.0,Non-Purchaser
4485,mobile,India,Google Search - Generic,Google Ads,2025-07-15,,0,0.0,Non-Purchaser
4486,mobile,Australia,Google Search - Generic,Google Ads,2025-09-21,,0,0.0,Non-Purchaser
4487,mobile,USA,Google Search - Generic,Google Ads,2025-07-02,,0,0.0,Non-Purchaser
4488,desktop,India,Organic Search,Organic,2025-07-27,,0,0.0,Non-Purchaser
4489,mobile,USA,Google Search - Generic,Google Ads,2025-10-01,,0,0.0,Non-Purchaser
4490,mobile,Australia,Organic Search,Organic,2025-08-20,,0,0.0,Non-Purchaser
4491,desktop,UK,Direct Traffic,Direct,2025-07-19,2025-07-19,2,84.69,Repeat Customer
4492,desktop,USA,Email Newsletter,Email,2025-09-11,,0,0.0,Non-Purchaser
4493,mobile,USA,Google Search - Brand,Google Ads,2025-08-21,2025-09-20,1,211.3,One-time Buyer
4494,mobile,USA,Google Search - Generic,Google Ads,2025-10-06,,0,0.0,Non-Purchaser
4495,desktop,USA,Google Search - Generic,Google Ads,2025-09-20,2025-10-01,1,47.28,One-time Buyer
4496,mobile,Canada,Google Search - Generic,Google Ads,2025-08-27,2025-10-05,1,207.89,One-time Buyer
4497,desktop,USA,Facebook Ads - Retargeting,Facebook,2025-08-10,2025-08-30,1,137.59,One-time Buyer
4498,mobile,Australia,Google Search - Brand,Google Ads,2025-07-09,2025-07-18,1,108.28,One-time Buyer
4499,mobile,UK,Email Newsletter,Email,2025-07-19,2025-07-26,1,136.38,One-time Buyer
4500,mobile,Canada,Facebook Ads - Retargeting,Facebook,2025-08-03,,0,0.0,Non-Purchaser
4501,desktop,USA,Google Search - Generic,Google Ads,2025-08-25,,0,0.0,Non-Purchaser
4502,desktop,India,Google Search - Brand,Google Ads,2025-08-13,,0,0.0,Non-Purchaser
4503,mobile,Canada,Organic Search,Organic,2025-07-21,2025-08-02,2,158.28,Repeat Customer
4504,mobile,India,Organic Search,Organic,2025-07-01,2025-07-02,2,82.52,Repeat Customer
4505,mobile,Australia,Google Search - Generic,Google Ads,2025-08-11,,0,0.0,Non-Purchaser
4506,mobile,USA,Organic Search,Organic,2025-07-21,,0,0.0,Non-Purchaser
4507,desktop,USA,Organic Search,Organic,2025-09-19,,0,0.0,Non-Purchaser
4508,mobile,India,Instagram Influencer,Instagram,2025-07-02,2025-08-08,1,132.99,One-time Buyer
4509,desktop,India,Facebook Ads - Retargeting,Facebook,2025-08-23,,0,0.0,Non-Purchaser
4510,desktop,UK,Instagram Influencer,Instagram,2025-12-21,,0,0.0,Non-Purchaser
4511,desktop,USA,Instagram Influencer,Instagram,2025-07-12,2025-07-12,2,531.85,Repeat Customer
4512,desktop,Canada,Email Newsletter,Email,2025-08-08,,0,0.0,Non-Purchaser
4513,mobile,USA,Email Newsletter,Email,2025-07-06,2025-07-13,1,61.31,One-time Buyer
4514,mobile,USA,Google Search - Generic,Google Ads,2025-08-29,,0,0.0,Non-Purchaser
4515,mobile,UK,Email Newsletter,Email,2025-08-18,,0,0.0,Non-Purchaser
4516,mobile,USA,Google Search - Brand,Google Ads,2025-08-01,2025-08-01,1,77.69,One-time Buyer
4517,mobile,UK,Instagram Influencer,Instagram,2025-08-14,,0,0.0,Non-Purchaser
4518,mobile,Australia,Google Search - Brand,Google Ads,2025-11-16,2025-11-27,2,459.18,Repeat Customer
4519,tablet,India,Organic Search,Organic,2025-07-14,,0,0.0,Non-Purchaser
4520,mobile,Australia,Google Search - Brand,Google Ads,2025-07-02,,0,0.0,Non-Purchaser
4521,desktop,India,Organic Search,Organic,2025-10-29,,0,0.0,Non-Purchaser
4522,desktop,USA,Google Search - Generic,Google Ads,2025-08-22,,0,0.0,Non-Purchaser
4523,desktop,India,Instagram Influencer,Instagram,2025-11-13,,0,0.0,Non-Purchaser
4524,mobile,Australia,Google Search - Brand,Google Ads,2025-08-25,,0,0.0,Non-Purchaser
4525,mobile,Australia,Email Newsletter,Email,2025-10-10,2025-10-16,1,42.34,One-time Buyer
4526,mobile,Canada,Organic Search,Organic,2025-08-04,,0,0.0,Non-Purchaser
4527,mobile,USA,Organic Search,Organic,2025-09-23,2025-10-02,1,130.79,One-time Buyer
4528,mobile,USA,Instagram Influencer,Instagram,2025-11-26,,0,0.0,Non-Purchaser
4529,desktop,USA,Organic Search,Organic,2025-08-21,,0,0.0,Non-Purchaser
4530,mobile,Australia,Google Search - Generic,Google Ads,2025-07-13,2025-07-20,1,85.29,One-time Buyer
4531,mobile,UK,Facebook Ads - Retargeting,Facebook,2025-07-20,2025-07-22,1,36.13,One-time Buyer
4532,tablet,India,Email Newsletter,Email,2025-07-14,2025-07-26,1,72.76,One-time Buyer
4533,mobile,UK,Google Search - Brand,Google Ads,2025-07-18,,0,0.0,Non-Purchaser
4534,mobile,Canada,Direct Traffic,Direct,2025-07-23,,0,0.0,Non-Purchaser
4535,desktop,USA,Google Search - Generic,Google Ads,2025-08-19,,0,0.0,Non-Purchaser
4536,mobile,USA,Instagram Influencer,Instagram,2025-08-24,,0,0.0,Non-Purchaser
4537,desktop,USA,Organic Search,Organic,2025-08-03,,0,0.0,Non-Purchaser
4538,mobile,UK,Google Search - Brand,Google Ads,2025-08-28,2025-09-04,1,93.0,One-time Buyer
4539,desktop,USA,Organic Search,Organic,2025-07-06,,0,0.0,Non-Purchaser
4540,mobile,Canada,Google Search - Brand,Google Ads,2025-07-06,,0,0.0,Non-Purchaser
4541,mobile,USA,Email Newsletter,Email,2025-07-12,,0,0.0,Non-Purchaser
4542,mobile,India,Direct Traffic,Direct,2025-08-14,2025-08-26,1,162.84,One-time Buyer
4543,mobile,USA,Facebook Ads - Retargeting,Facebook,2025-07-15,,0,0.0,Non-Purchaser
4544,mobile,Canada,Facebook Ads - Retargeting,Facebook,2025-07-21,2025-08-10,1,48.76,One-time Buyer
4545,mobile,USA,Organic Search,Organic,2025-08-01,2025-08-02,1,29.73,One-time Buyer
4546,mobile,Canada,Organic Search,Organic,2025-10-10,,0,0.0,Non-Purchaser
4547,mobile,USA,Google Search - Generic,Google Ads,2025-07-01,,0,0.0,Non-Purchaser
4548,mobile,Canada,Google Search - Brand,Google Ads,2025-09-02,2025-10-02,1,340.84,One-time Buyer
4549,mobile,Australia,Google Search - Brand,Google Ads,2025-09-06,,0,0.0,Non-Purchaser
4550,desktop,USA,Google Search - Generic,Google Ads,2025-10-06,2025-10-12,1,10.76,One-time Buyer
4551,mobile,USA,Direct Traffic,Direct,2025-12-12,,0,0.0,Non-Purchaser
4552,mobile,Canada,YouTube Ads,YouTube,2025-07-02,,0,0.0,Non-Purchaser
4553,desktop,UK,Google Search - Brand,Google Ads,2025-07-11,,0,0.0,Non-Purchaser
4554,desktop,USA,Organic Search,Organic,2025-11-10,2025-11-14,1,78.97,One-time Buyer
4555,mobile,UK,Instagram Influencer,Instagram,2025-08-07,,0,0.0,Non-Purchaser
4556,mobile,USA,Google Search - Generic,Google Ads,2025-08-20,2025-09-04,1,137.5,One-time Buyer
4557,mobile,USA,Instagram Influencer,Instagram,2025-09-05,,0,0.0,Non-Purchaser
4558,mobile,USA,Google Search - Generic,Google Ads,2025-09-08,2025-09-17,1,442.6,One-time Buyer
4559,desktop,India,Email Newsletter,Email,2025-12-11,,0,0.0,Non-Purchaser
4560,mobile,UK,Google Search - Generic,Google Ads,2025-12-31,,0,0.0,Non-Purchaser
4561,desktop,UK,Organic Search,Organic,2025-09-16,,0,0.0,Non-Purchaser
4562,mobile,India,Facebook Ads - Retargeting,Facebook,2025-07-21,,0,0.0,Non-Purchaser
4563,mobile,USA,Google Search - Brand,Google Ads,2025-11-07,2025-12-18,1,188.55,One-time Buyer
4564,desktop,Canada,Email Newsletter,Email,2025-07-04,,0,0.0,Non-Purchaser
4565,mobile,India,Facebook Ads - Retargeting,Facebook,2025-07-17,,0,0.0,Non-Purchaser
4566,mobile,USA,Facebook Ads - Retargeting,Facebook,2025-11-16,,0,0.0,Non-Purchaser
4567,tablet,USA,Organic Search,Organic,2025-07-19,,0,0.0,Non-Purchaser
4568,desktop,Australia,Organic Search,Organic,2025-07-16,,0,0.0,Non-Purchaser
4569,desktop,Australia,Google Search - Generic,Google Ads,2025-07-10,2025-07-20,1,125.67,One-time Buyer
4570,mobile,USA,Google Search - Generic,Google Ads,2025-10-28,,0,0.0,Non-Purchaser
4571,mobile,USA,Facebook Ads - Retargeting,Facebook,2025-08-12,2025-08-19,1,18.67,One-time Buyer
4572,desktop,USA,Google Search - Generic,Google Ads,2025-09-07,,0,0.0,Non-Purchaser
4573,mobile,USA,Google Search - Generic,Google Ads,2025-07-17,,0,0.0,Non-Purchaser
4574,desktop,USA,YouTube Ads,YouTube,2025-09-25,,0,0.0,Non-Purchaser
4575,mobile,UK,Facebook Ads - Retargeting,Facebook,2025-09-26,2025-09-27,1,249.35,One-time Buyer
4576,mobile,India,Facebook Ads - Retargeting,Facebook,2025-07-23,,0,0.0,Non-Purchaser
4577,tablet,USA,Google Search - Generic,Google Ads,2025-08-02,,0,0.0,Non-Purchaser
4578,mobile,India,YouTube Ads,YouTube,2025-07-15,,0,0.0,Non-Purchaser
4579,mobile,USA,Google Search - Generic,Google Ads,2025-12-31,,0,0.0,Non-Purchaser
4580,mobile,USA,Facebook Ads - Retargeting,Facebook,2025-09-02,2025-09-02,3,533.11,Repeat Customer
4581,mobile,UK,Organic Search,Organic,2025-12-14,,0,0.0,Non-Purchaser
4582,mobile,USA,Facebook Ads - Retargeting,Facebook,2025-07-23,2025-09-16,1,27.6,One-time Buyer
4583,mobile,USA,Organic Search,Organic,2025-10-01,2025-10-02,1,237.9,One-time Buyer
4584,mobile,India,Email Newsletter,Email,2025-09-27,2025-10-18,1,164.73,One-time Buyer
4585,desktop,USA,Email Newsletter,Email,2025-09-10,,0,0.0,Non-Purchaser
4586,mobile,Canada,Google Search - Generic,Google Ads,2025-12-31,,0,0.0,Non-Purchaser
4587,tablet,USA,Organic Search,Organic,2025-07-31,2025-08-02,1,30.02,One-time Buyer
